微观 m n N N O
化 m n N N O
现象 m n N N O
并 m c N N O
提出 m v N N O
了 m ul N N O
在 m p N N O
现有 m b N N O
国家 m n N N O
控制 m v N N O
之外 m f N N O
建立 m v N N O
主权 m n N N O
社区 m n N N O
的 m uj N N O
愿景 m n N N O
。 e x N N O
美国 b ns N N O
福克斯 m nr N N O
新闻网 m nz N N O
报道 m v N N O
截图 m v N N O
【 m x N N O
环球网 m n N N O
军事 m n N N O
5 m m N N O
月 m m N N O
28 m m N N O
日 m m N N O
报道 m v N N O
】 m x N N O
据 m p N N O
美国 m ns N N O
福克斯 m nr N N O
新闻网 m nz N N O
5 m m N N O
月 m m N N O
28 m m N N O
日 m m N N O
报道 m v N N O
， m x N N O
上周日 m n N N O
( m x N N O
5 m m N N O
月 m m N N O
27 m m N N O
日 m m N N O
) m x N N O
美国 m ns N N O
" m x N N O
希金斯 m nr N N O
" m x N N O
号 m m N N O
驱逐舰 m n N N O
和 m c N Y O
" m x N N O
安提坦 m nr N N O
" m x N N O
号 m m N N O
导弹 m n N N O
巡洋舰 m n N N O
驶入 m v N N O
中国 m ns N N O
西沙群岛 m ns N N O
领海 m n N N O
， m x N N O
美国 m ns N N O
五角大楼 m ns N N O
发言人 m l N N O
罗根 m nr N N O
在 m p N N O
对 m p N Y O
福克斯 m nr N N O
新闻 m n N N O
的 m uj N N O
一份 m m N N O
声明 m n N N O
中 m f N Y O
说 m v Y N O
， m x N N O
“ m x N N O
美军 m j N N O
每天 m r N N O
都 m d N N O
在 m p N N O
亚太地区 m ns N N O
执行 m v N N O
任务 m n N N O
， m x N N O
包括 m v N N O
在 m p N N O
南海 m ns N N O
。 e x N N O
所有 b b N N O
的 m uj N N O
行动 m vn N N O
都 m d N N O
是 m v N Y O
按照 m p N N O
国际法 m n N N O
进行 m v N N O
的 m uj N N O
， m x N N O
并 m c N N O
表明 m v N N O
美国 m ns N N O
将 m d N N O
在 m p N N O
国际法 m n N N O
允许 m v Y N O
的 m uj N N O
地方 m n N N O
飞行 m v N N O
、 m x N N O
航行 m n N N O
和 m c N Y O
行动 m vn N N O
” m x N N O
。 e x N N O
CG54 b eng N N B
安提坦 m nr N N M
号 m q N N M
巡洋舰 m n N N M
在 m p N N M
菲律宾海 m ns N N M
， m x N N M
摄于 m v N N M
5 m m N N M
月 m m N N M
10 m m N N M
日 m m N N M
对于 m p N N M
美方 m q N N M
军舰 m n N N M
擅自 m d N N M
进入 m v N N M
中国 m ns N N M
西沙 m ns N N M
领海 m n N N M
的 m uj N N M
行动 m vn N N M
， m x N N M
中国国防部 m nt N N M
称 m v Y N M
， m x N N M
西沙群岛 m ns N N M
是 m v N Y M
中国 m ns N N M
固有 m b N N M
领土 m n N N M
。 e x N N E
根据 b p N N O
《 m x N N O
中华人民共和国 m ns N N O
领海 m n N N O
及 m c N N O
毗连区 m n N N O
法 m j N N O
》 m x N N O
， m x N N O
中国政府 m nt N N O
于 m p N N O
1996 m m N N O
年 m m N N O
公布 m v N N O
了 m ul N N O
西沙群岛 m ns N N O
的 m uj N N O
领海 m n N N O
基线 m n N N O
。 e x N N O
美方 b q N N B
再次 m d N N M
派 m v N N M
军舰 m n N N M
擅自 m d N N M
进入 m v N N M
中国 m ns N N M
西沙群岛 m ns N N M
领海 m n N N M
挑衅 m v N Y M
， m x N N M
违反 m v N Y M
中国 m ns N N M
法律 m n N N M
及 m c N N M
相关 m v N N M
国际法 m n N N M
， m x N N M
严重 m a N Y M
侵犯 m v N N M
中国 m ns N N M
主权 m n N N M
， m x N N M
损害 m v N N M
中美 m ns N N M
两军 m j N N M
战略 m n N N M
互信 m v N N M
， m x N N M
破坏 m v N N M
有关 m vn N N M
海域 m n N N M
的 m uj N N M
和平 m nz N Y M
、 m x N N M
安全 m an N Y M
和 m c N Y M
良好 m a N Y M
秩序 m n N N M
。 e x N N E
中方 b f N N B
对此 m d N N M
坚决 m ad N Y M
反对 m d Y N M
。 e x N N E
而 b c N N O
中国外交部 m nt N N O
也 m d N N O
表示 m v N N O
， m x N N O
西沙群岛 m ns N N O
是 m v N Y O
中国 m ns N N O
固有 m b N N O
领土 m n N N O
。 e x N N O
根据 b p N N O
《 m x N N O
中华人民共和国 m ns N N O
领海 m n N N O
及 m c N N O
毗连区 m n N N O
法 m j N N O
》 m x N N O
， m x N N O
中国政府 m nt N N O
于 m p N N O
1996 m m N N O
年 m m N N O
公布 m v N N O
了 m ul N N O
西沙群岛 m ns N N O
的 m uj N N O
领海 m n N N O
基线 m n N N O
。 e x N N O
中国 b ns N N O
有关 m vn N N O
法律 m n N N O
对 m p N Y O
外国 m ns N N O
军舰 m n N N O
进入 m v N N O
中国 m ns N N O
领海 m n N N O
有关 m vn N N O
事宜 m n N N O
作出 m v N N O
了 m ul N N O
明确规定 m l N N O
。 e x N N O
【 b x N N O
环球网 m n N N O
报道 m v N N O
】 m x N N O
2018 m m N N O
年 m m N N O
10 m m N N O
月 m m N N O
18 m m N N O
日 m m N N O
， m x N N O
外交部 m nt N N O
发言人 m l N N O
陆慷 m nr N N O
主持 m v Y N O
例行 m v N N O
记者会 m n N N O
， m x N N O
以下 m f N N O
为 m p N N O
部分 m n N N O
实录 m v N N O
。 e x N N O
问 b n N N O
： m x N N O
据 m p N N O
报道 m v N N O
， m x N N O
近日 m t N N O
， m x N N O
美军 m j N N O
两架 m m N N O
B m x N N O
- m x N N O
52 m m N N O
轰炸机 m n N N O
在 m p N N O
南海 m ns N N O
执行 m v N N O
了 m ul N N O
训练任务 m n N N O
， m x N N O
请问 m v N N O
中方 m f N N O
对此 m d N N O
有何 m r N N O
评论 m n N N O
？ m x N N O
美军 m j N N B
两架 m m N N M
B m x N N M
- m x N N M
52 m m N N M
轰炸机 m n N N M
日前 m t N N M
再 m d N N M
闯 m v N N M
南海 m ns N N M
争议地区 m n N N M
。 e x N N E
（ b x N N O
资料 m n N N O
图 m n N N O
） m x N N O
海外 m s N N B
网 m n N N M
10 m m N N M
月 m m N N M
18 m m N N M
日 m m N N M
消息 m n N N M
， m x N N M
正值 m n N N M
中美关系 m nt N N M
紧张 m a N N M
之际 m f N N M
， m x N N M
美军方 m nt N N M
继续 m v N N M
唯恐天下 m i N N M
不 m d N N M
乱 m d Y Y M
， m x N N M
挖空心思 m i N N M
在 m p N N M
南海 m ns N N M
搅浑 m n N N M
水 m n N N M
、 m x N N M
制造 m v N N M
麻烦 m an N Y M
。 e x N N E
继 b v N N B
9 m m N N M
月 m m N N M
30 m m N N M
日 m m N N M
美国 m ns N N M
海军 m n N N M
“ m x N N M
迪 m nr N N M
凯特 m nrt N N M
” m x N N M
号 m m N N M
导弹 m n N N M
驱逐舰 m n N N M
擅自 m d N N M
进入 m v N N M
中国 m ns N N M
南海 m ns N N M
有关 m vn N N M
岛礁 m n N N M
邻近 m v N N M
海域 m n N N M
， m x N N M
随后 m d N N M
被 m p N N M
中方 m f N N M
轰走 m v N N M
之后 m f N N M
， m x N N M
美军 m j N N M
两架 m m N N M
B m x N N M
- m x N N M
52 m m N N M
轰炸机 m n N N M
又 m d N N M
于 m p N N M
10 m m N N M
月 m m N N M
16 m m N N M
日 m m N N M
飞到 m v N N M
南海 m ns N N M
， m x N N M
美军 m j N N M
还 m d N N M
声称 m n N N M
这 m r N N M
一 m m N N M
飞行 m v N N M
是 m v N Y M
例行 m v N N M
训练任务 m n N N M
。 e x N N E
据 b p N N O
美国有线电视新闻网 m nt N N O
（ m x N N O
CNN m eng N N O
） m x N N O
17 m m N N O
日 m m N N O
报道 m v N N O
， m x N N O
这 m r N N O
两架 m m N N O
B m x N N O
- m x N N O
52 m m N N O
轰炸机 m n N N O
隶属于 m n N N O
美国 m ns N N O
在 m p N N O
关岛 m ns N N O
的 m uj N N O
空军基地 m n N N O
。 e x N N O
美国 b ns N N O
太平洋 m ns N N O
空军 m n N N O
发表声明 m l N N O
指出 m v N N O
， m x N N O
这次 m r N N O
训练 m vn N N O
是 m v N Y O
美国 m ns N N O
印度 m ns N N O
太平洋 m ns N N O
司令部 m n N N O
“ m x N N O
持续性 m n N N O
轰炸机 m n N N O
存在 m v N N O
（ m x N N O
CBP m eng N N O
） m x N N O
” m x N N O
任务 m n N N O
的 m uj N N O
一部分 m m N N O
， m x N N O
自 m r N N O
2004 m m N N O
年 m m N N O
3 m m N N O
月 m m N N O
起 m v N N O
例行 m v N N O
举行 m v N N O
。 e x N N O
声明 b n N N O
声称 m n N N O
， m x N N O
这 m r N N O
一 m m N N O
行动 m vn N N O
“ m x N N O
符合 m v N N O
国际法 m n N N O
以及 m c N N O
美国 m ns N N O
长期以来 m l N N O
对 m p N Y O
自由 m a N Y O
开放 m v N N O
的 m uj N N O
印度 m ns N N O
- m x N N O
太平洋 m ns N N O
发展 m vn N N O
愿景 m n N N O
的 m uj N N O
承诺 m v N N O
。 e x N N O
不过 b c N N O
， m x N N O
声明 m n N N O
没有 m v N N O
说明 m v N N O
这 m r N N O
两架 m m N N O
B m x N N O
- m x N N O
52 m m N N O
轰炸机 m n N N O
飞 m n N N O
到 m v N Y O
南海 m ns N N O
地区 m n N N O
哪些 m r N N O
岛屿 m n N N O
。 e x N N O
值得注意 b l N N B
的 m uj N N M
是 m v N Y M
， m x N N M
这 m r N N M
不是 m c N N M
美国 m ns N N M
近来 m t N N M
第一次 m m N N M
打着 m v N N M
“ m x N N M
航行 m n N N M
自由 m a N Y M
” m x N N M
的 m uj N N M
幌子 m n N N M
， m x N N M
派 m v N N M
轰炸机 m n N N M
或者 m c N N M
军舰 m n N N M
搅局 m n N N M
南海 m ns N N M
局势 m n N N M
。 e x N N E
过去 b t N N B
两年 m m N N M
， m x N N M
尽管 m c N N M
南海 m ns N N M
局势 m n N N M
明显 m a N Y M
降温 m n N N M
， m x N N M
但 m c N N M
美国 m ns N N M
却 m d N N M
频频 m d N N M
将 m d N N M
“ m x N N M
魔爪 m n N N M
” m x N N M
伸入 m v N N M
南海 m ns N N M
。 e x N N E
美方 b q N N B
非但 m c N N M
不肯 m v N N M
认同 m v N N M
中国 m ns N N M
和 m c N Y M
东盟 m j N N M
共同努力 m l N N M
的 m uj N N M
重要 m a N Y M
成果 m n N N M
， m x N N M
反而 m c N N M
不断 m d N N M
对外 m s N N M
释放 m v N N M
消极 m n N Y M
信号 m n N N M
。 e x N N E
人民日报 b nz N N O
海外版 m n N N O
18 m m N N O
日 m m N N O
刊文 m n N N O
认为 m v N N O
， m x N N O
美国 m ns N N O
派 m v N N O
再 m d N N O
多 m m N N O
的 m uj N N O
军舰 m n N N O
军机 m n N N O
来 m v N N O
南海 m ns N N O
也 m d N N O
吓不倒 m v N N O
中国 m ns N N O
人 m n N N O
。 e x N N O
中方 b f N N O
有 m v N N O
信心 m n N N O
与 m p N N O
东盟国家 m n N N O
一道 m m N N O
保持 m v N N O
南海 m ns N N O
地区 m n N N O
稳定 m a N Y O
。 e x N N O
美国 b ns N N O
以 m p N N O
“ m x N N O
零 m m N Y O
和 m c N Y O
” m x N N O
心态 m n N N O
把 m p N N O
中国 m ns N N O
当成 m v N N O
对立面 m n N N O
， m x N N O
到头来 m l N N O
只 m d N N O
会 m v N Y O
将 m d N N O
自己 m r N N O
打 m v N N O
造成 m v N N O
南海 m ns N N O
搅局 m n N N O
者 m k N N O
的 m uj N N O
形象 m n N N O
， m x N N O
得不偿失 m i N N O
。 e x N N O
近年来 b t N N B
美国 m ns N N M
频繁 m a N N M
派 m v N N M
军舰 m n N N M
军机 m n N N M
抵近 m v N N M
中国 m ns N N M
南海 m ns N N M
岛礁 m n N N M
进行 m v N N M
挑衅 m v N Y M
和 m c N Y M
侦察 m v N N M
， m x N N M
甚至 m d N N M
擅入 m v N N M
中国 m ns N N M
西沙群岛 m ns N N M
领海 m n N N M
， m x N N M
反而 m c N N M
指责 m v Y N M
中国 m ns N N M
在 m p N N M
中国 m ns N N M
“ m x N N M
搞 m v N N M
军事化 m n N N M
” m x N N M
， m x N N M
这 m r N N M
是 m v N Y M
明显 m a N Y M
的 m uj N N M
双重标准 m n N N M
。 e x N N E
此前 b t N N B
， m x N N M
针对 m p N N M
美方 m q N N M
相关 m v N N M
的 m uj N N M
“ m x N N M
挑衅 m v N Y M
” m x N N M
行为 m v N N M
， m x N N M
我 m r N N M
外交部 m nt N N M
国防部 m nt N N M
此前 m t N N M
也 m d N N M
多次 m m N N M
强硬 m a N Y M
表明 m v N N M
中方 m f N N M
立场 m n N N M
。 e x N N E
外交部 b nt N N O
发言人 m l N N O
华春莹 m nr N N O
在 m p N N O
例行 m v N N O
记者会 m n N N O
上 m f N Y O
表示 m v N N O
， m x N N O
中国 m ns N N O
对 m p N Y O
南海诸岛 m ns N N O
及其 m c N N O
附近 m f N N O
海域 m n N N O
拥有 m v N N O
无可争辩 m l N N O
的 m uj N N O
主权 m n N N O
。 e x N N O
当前 b t N N O
， m x N N O
在 m p N N O
中国 m ns N N O
和 m c N Y O
东盟国家 m n N N O
共同努力 m l N N O
下 m f N Y O
， m x N N O
南海 m ns N N O
局势 m n N N O
继续 m v N N O
趋稳 m v N N O
向 m p N N O
好 m a Y Y O
。 e x N N O
美方 b q N N B
罔顾 m v N N M
地区 m n N N M
国家 m n N N M
共同 m d N N M
意愿 m n N N M
， m x N N M
一再 m d N N M
采取 m v N N M
挑衅 m v N Y M
行为 m v N N M
， m x N N M
打着 m v N N M
所谓 m b N Y M
“ m x N N M
航行 m n N N M
与 m p N N M
飞越 m v N N M
自由 m a N Y M
” m x N N M
的 m uj N N M
幌子 m n N N M
， m x N N M
违背 m v N Y M
国际 m n N N M
关系 m n N N M
基本准则 m n N N M
， m x N N M
威胁 m vn N N M
中国 m ns N N M
的 m uj N N M
主权 m n N N M
和 m c N Y M
安全 m an N Y M
， m x N N M
危害 m n N N M
地区 m n N N M
的 m uj N N M
和平 m nz N Y M
稳定 m a N Y M
， m x N N M
中方 m f N N M
对此 m d N N M
表示 m v N N M
强烈不满 m i N N M
和 m c N Y M
坚决 m ad N Y M
反对 m d Y N M
。 e x N N E
我们 b r N N B
强烈 m a N N M
敦促 m v N N M
美方 m q N N M
立即 m d N N M
纠正错误 m n N N M
， m x N N M
停止 m v N N M
此类 m r N N M
挑衅 m v N Y M
行为 m v N N M
， m x N N M
以免 m c N N M
损害 m v N N M
中美关系 m nt N N M
和 m c N Y M
地区 m n N N M
和平 m nz N Y M
稳定 m a N Y M
。 e x N N E
中方 b f N N O
将 m d N N O
采取 m v N N O
一切 m r N N O
必要措施 m n N N O
捍卫 m v N N O
国家主权 m n N N O
和 m c N Y O
安全 m an N Y O
。 e x N N O
国防部 b nt N N B
新闻 m n N N M
发言人 m l N N M
吴谦 m nr N N M
此前 m t N N M
针对 m p N N M
相关 m v N N M
问题 m n N N M
也 m d N N M
强硬 m a N Y M
表态 m n N N M
称 m v Y N M
， m x N N M
中国 m ns N N M
尊重 m a Y N M
并 m c N N M
维护 m v Y N M
各国 m r N N M
依据 m p N N M
国际法 m n N N M
在 m p N N M
南海 m ns N N M
享有 m v N N M
航行 m n N N M
和 m c N Y M
飞越 m v N N M
自由 m a N Y M
， m x N N M
但 m c N N M
坚决 m ad N Y M
反对 m d Y N M
任何 m r N N M
国家 m n N N M
打着 m v N N M
“ m x N N M
航行 m n N N M
自由 m a N Y M
” m x N N M
的 m uj N N M
幌子 m n N N M
， m x N N M
行 m zg N Y M
违法 m vn N N M
挑衅 m v N Y M
之 m u N N M
实 m v N Y M
， m x N N M
威胁 m vn N N M
沿岸国 m n N N M
主权 m n N N M
和 m c N Y M
安全 m an N Y M
， m x N N M
危害 m n N N M
地区 m n N N M
和平 m nz N Y M
与 m p N N M
稳定 m a N Y M
。 e x N N E
中国 b ns N N O
军队 m n N N O
将 m d N N O
坚定 m a N Y O
履行 m v N N O
防卫 m v N N O
职责 m n N N O
， m x N N O
继续 m v N N O
采取 m v N N O
一切 m r N N O
必要措施 m n N N O
， m x N N O
坚决 m ad N Y O
捍卫 m v N N O
国家主权 m n N N O
安全 m an N Y O
， m x N N O
坚定 m a N Y O
维护 m v Y N O
地区 m n N N O
和平 m nz N Y O
稳定 m a N Y O
。 e x N N O
【 b x N N O
环球网 m n N N O
综合 m vn N N O
报道 m v N N O
】 m x N N O
2018 m m N N O
年 m m N N O
5 m m N N O
月 m m N N O
31 m m N N O
日 m m N N O
国防部 m nt N N O
例行 m v N N O
记者会 m n N N O
在 m p N N O
国防部 m nt N N O
国际 m n N N O
军事 m n N N O
合作 m vn N N O
办公室 m n N N O
举行 m v N N O
。 e x N N O
国防部 b nt N N O
新闻局 m nt N N O
副局长 m n N N O
、 m x N N O
国防部 m nt N N O
新闻 m n N N O
发言人 m l N N O
任国 m r N N O
强大 m a N Y O
校 m ng N N O
回答 m v N N O
记者 m n N N O
提问 m v N N O
。 e x N N O
以下 b f N N O
是 m v N Y O
记者会 m n N N O
部分 m n N N O
实录 m v N N O
： m x N N O
记者 m n N N O
： m x N N O
近日 m t N N O
在 m p N N O
美太 m ns N N O
总部 m n N N O
司令 m n N N O
交接仪式 m n N N O
上 m f N Y O
， m x N N O
卸任 m v N N O
司令 m n N N O
哈里斯 m nrt N N O
表示 m v N N O
， m x N N O
从长远看 m i N N O
， m x N N O
中国 m ns N N O
仍然 m d N N O
是 m v N Y O
美国 m ns N N O
最大 m a N N O
的 m uj N N O
挑战 m vn N N O
， m x N N O
如果 m c N N O
美国 m ns N N O
及其 m c N N O
盟友 m n N N O
不 m d N N O
联手 m v N N O
应对 m v N N O
这个 m r N N O
挑战 m vn N N O
， m x N N O
中国 m ns N N O
将 m d N N O
会 m v N Y O
实现 m v N N O
其 m r N N O
在 m p N N O
亚洲 m ns N N O
称霸 m v N N O
的 m uj N N O
梦想 m n Y N O
。 e x N N O
请问 b v N N O
对此 m d N N O
作何 m n N N O
回应 m v N N O
？ m x N N O
美国防 m nz N N O
长 m a N Y O
马蒂斯 m nr N N O
近日 m t N N O
对 m p N Y O
记者 m n N N O
表示 m v N N O
， m x N N O
美国 m ns N N O
将 m d N N O
继续 m v N N O
南海 m ns N N O
航行 m n N N O
自由行动 m l N N O
， m x N N O
该 m r N N O
行动 m vn N N O
得到 m v N N O
大多数 m m N N O
国家 m n N N O
的 m uj N N O
支持 m v Y N O
， m x N N O
唯一 m b N N O
反对 m d Y N O
的 m uj N N O
声音 m n N N O
来自 m v N N O
中国 m ns N N O
。 e x N N O
请问 b v N N O
对此 m d N N O
作何 m n N N O
评论 m n N N O
？ m x N N O
任国强 m nr N N B
： m x N N M
我们 m r N N M
注意 m v Y N M
到 m v N Y M
这位 m rz N N M
将军 m n N N M
经常 m d N N M
发表 m v N N M
一些 m m N N M
损害 m v N N M
中美 m ns N N M
两军 m j N N M
关系 m n N N M
的 m uj N N M
言论 m n N N M
。 e x N N E
我们 b r N N B
坚决 m ad N Y M
反对 m d Y N M
这种 m r N N M
对 m p N Y M
中国 m ns N N M
军队 m n N N M
的 m uj N N M
不实 m a N N M
指责 m v Y N M
。 e x N N E
我们 b r N N O
始终 m d N N O
坚持 m v N N O
和平 m nz N Y O
发展 m vn N N O
， m x N N O
奉行 m v N N O
防御性 m n N N O
的 m uj N N O
国防 m n N N O
政策 m n N N O
。 e x N N O
同时 b c N N O
我们 m r N N O
一贯 m m N Y O
认为 m v N N O
， m x N N O
中美 m ns N N O
两军 m j N N O
的 m uj N N O
交流 m n N N O
合作 m vn N N O
符合 m v N N O
双方 m n N N O
共同利益 m n N N O
， m x N N O
也 m d N N O
符合国际 m n N N O
社会 m n N N O
共同 m d N N O
期待 m v Y N O
。 e x N N O
美方 b q N N O
应 m v Y N O
与 m p N N O
中方 m f N N O
相向 m v N N O
而 m c N N O
行 m n N Y O
， m x N N O
多 m m N N O
做 m v N N O
有利于 m v N N O
两 m m N N O
军 m n N N O
关系 m n N N O
发展 m vn N N O
的 m uj N N O
事情 m n N N O
。 e x N N O
【 b x N N O
环球网 m n N N O
报道 m v N N O
记者 m n N N O
朱梦颖 m nr N N O
左甜 m nr N N O
】 m x N N O
中国 m ns N N O
如何 m r N N O
有理 m vn N Y O
有利 m a N Y O
有节 m vn N N O
应对 m v N N O
美 m ns Y Y O
军舰 m n N N O
频繁 m a N N O
出入 m v N N O
南海 m ns N N O
？ m x N N O
南海 m ns N N O
问题 m n N N O
如何 m r N N O
解决 m v N N O
？ m x N N O
国防大学 m nt N N O
教授 m n N N O
、 m x N N O
少将 m n N N O
乔良 m nr N N O
12 m m N N O
月 m m N N O
8 m m N N O
日 m m N N O
在 m p N N O
“ m x N N O
中 m f N Y O
美 m ns Y Y O
博弈 m v N N O
与 m p N N O
世界 m n N N O
变局 m n N N O
” m x N N O
2019 m m N N O
环球时报 m n N N O
年 m m N N O
会上 m t N N O
接受 m v Y N O
环球网 m n N N O
记者 m n N N O
采访 m v N N O
时 m n N N O
表示 m v N N O
， m x N N O
“ m x N N O
非 m h N Y O
战争 m n N N O
军事行动 m n N N O
” m x N N O
是 m v N Y O
南海 m ns N N O
问题 m n N N O
最 m d N N O
可行 m v N N O
的 m uj N N O
、 m x N N O
最佳 m z N Y O
的 m uj N N O
应对 m v N N O
方式 m n N N O
。 e x N N O
对于 b p N N O
美 m ns Y Y O
军舰 m n N N O
频繁 m a N N O
出入 m v N N O
南海 m ns N N O
， m x N N O
乔良 m nr N N O
少将 m n N N O
提到 m v N N O
， m x N N O
中国 m ns N N O
在 m p N N O
南海 m ns N N O
的 m uj N N O
诉求 m v N N O
是 m v N Y O
“ m x N N O
九段 m m N N O
线 m n N N O
” m x N N O
， m x N N O
而 m c N N O
不是 m c N N O
南沙 m ns N N O
几个 m m N N O
小岛 m n N N O
周边 m f N N O
12 m m N N O
海里 m s N N O
， m x N N O
“ m x N N O
所以 m c N N O
， m x N N O
我们 m r N N O
肯定 m v Y Y O
不能 m v N N O
从 m p N N O
侵犯 m v N N O
主权 m n N N O
的 m uj N N O
角度 m n N N O
来 m v N N O
谈 m v N N O
这个 m r N N O
问题 m n N N O
。 e x N N O
使用 b v N N O
抗议 m nz Y N O
侵犯 m v N N O
主权 m n N N O
的 m uj N N O
方式 m n N N O
并非 m c N N O
最好 m a N Y O
的 m uj N N O
方式 m n N N O
。 e x N N O
” b x N N O
那 m r N N O
最好 m a N Y O
的 m uj N N O
方式 m n N N O
是 m v N Y O
什么 m r N N O
？ m x N N O
乔良 m nr N N O
少将 m n N N O
表示 m v N N O
， m x N N O
学习 m v N N O
美国 m ns N N O
， m x N N O
用 m p Y N O
“ m x N N O
非 m h N Y O
战争 m n N N O
军事行动 m n N N O
” m x N N O
应对 m v N N O
难题 m n N N O
。 e x N N O
“ b x N N O
中国 m ns N N O
人 m n N N O
的 m uj N N O
思维 m n N N O
是 m v N Y O
‘ m x N N O
要么 m c N N O
战争 m n N N O
， m x N N O
要么 m c N N O
和平 m nz N Y O
’ m x N N O
。 e x N N O
而 b c N N O
实际上 m d N Y O
， m x N N O
和平 m nz N Y O
和 m c N Y O
战争 m n N N O
之间 m f N N O
有着 m v N N O
巨大 m a N N O
的 m uj N N O
灰色 m n N Y O
地带 m n N N O
， m x N N O
这 m r N N O
一 m m N N O
灰色 m n N Y O
地带 m n N N O
也 m d N N O
有 m v N N O
其 m r N N O
上限 m v N N O
和 m c N Y O
下限 m v N N O
。 e x N N O
在 b p N N B
应对 m v N N M
南海 m ns N N M
问题 m n N N M
上 m f N Y M
， m x N N M
从 m p N N M
具体 m a N N M
行动 m vn N N M
看 m v N N M
， m x N N M
下限 m v N N M
可能 m v N Y M
就是 m d N N M
一般 m a N N M
的 m uj N N M
驱离 m v N N M
、 m x N N M
交涉 m v N N M
， m x N N M
抗议 m nz Y N M
， m x N N M
但 m c N N M
上限 m v N N M
可以 m c N N M
到 m v N Y M
‘ m x N N M
开火 m v N N M
、 m x N N M
流血 m v N N M
’ m x N N M
的 m uj N N M
程度 m n N N M
。 e x N N M
” b x N N E
乔良 m nr N N B
少将 m n N N M
解释 m v N N M
称 m v Y N M
， m x N N M
这 m r N N M
是 m v N Y M
美国 m ns N N M
人 m n N N M
的 m uj N N M
惯常 m d N N M
做法 m v N N M
。 e x N N E
当地 b s N N O
时间 m n N N O
2018 m m N N O
年 m m N N O
5 m m N N O
月 m m N N O
23 m m N N O
日 m m N N O
， m x N N O
国务委员 m n N N O
兼 m v N N O
外交部长 m n N N O
王毅 m nr N N O
结束 m v N N O
访问 m v N N O
阿根廷 m nr N N O
回国 m ns N N O
途中 m s N N O
经停 m d N N O
华盛顿 m ns N N O
同 m p N N O
美国 m ns N N O
国务卿 m n N N O
蓬佩奥 m nr N N O
举行 m v N N O
会晤 m v N N O
。 e x N N O
双方 b n N N O
在 m p N N O
会谈 m v N N O
结束 m v N N O
后 m f N N O
共同 m d N N O
会见 m n N N O
记者 m n N N O
。 e x N N O
环 b v N N O
太平洋 m ns N N O
联合 m v N N O
军演 m n N N O
。 e x N N O
视觉 b n N N O
中国 m ns N N O
资料 m n N N O
图 m n N N O
6 m m N N O
月 m m N N O
27 m m N N O
日 m m N N O
， m x N N O
全世界 m n N N O
规模 m n N N O
最大 m a N N O
的 m uj N N O
国际 m n N N O
海上 m s N N O
演习 m v N N O
“ m x N N O
2018 m m N N O
环 m n N N O
太平洋 m ns N N O
联合 m v N N O
军演 m n N N O
” m x N N O
( m x N N O
RIMPAC2018 m eng N N O
) m x N N O
在 m p N N O
夏威夷 m nr N N O
群岛 m n N N O
海域 m n N N O
开始 m v N N O
。 e x N N O
据 b p N N O
俄罗斯 m ns N N O
卫星 m nr N N O
通讯社 m nt N N O
27 m m N N O
日 m m N N O
报道 m v N N O
， m x N N O
今年 m t N N O
的 m uj N N O
环 m n N N O
太平洋 m ns N N O
军演 m n N N O
共 m d N N O
26 m m N N O
国 m n N N O
军人 m n N N O
参演 m v N N O
。 e x N N O
美国 b ns N N O
海军 m n N N O
消息 m n N N O
， m x N N O
演习 m v N N O
中 m f N Y O
共计 m v N N O
将 m d N N O
出动 m v N N O
47 m m N N O
艘 m m N N O
军舰 m n N N O
、 m x N N O
5 m m N N O
艘 m m N N O
潜艇 m n N N O
、 m x N N O
200 m m N N O
多 m m N N O
架飞机 m n N N O
和 m c N Y O
2.5 m m N N O
万 m m N N O
人 m n N N O
。 e x N N O
此次 b r N N O
军演 m n N N O
从 m p N N O
6 m m N N O
月 m m N N O
27 m m N N O
日 m m N N O
开始 m v N N O
， m x N N O
并 m c N N O
将 m d N N O
一直 m d N N O
持续 m vd N N O
至 m p N N O
8 m m N N O
月 m m N N O
2 m m N N O
日 m m N N O
， m x N N O
其间 m r N N O
， m x N N O
将 m d N N O
演练 m vn N N O
大型 m b N N O
自然灾害 m l N N O
情况 m n N N O
下 m f N Y O
的 m uj N N O
行动 m vn N N O
、 m x N N O
空降 m v N N O
、 m x N N O
打击 m v N N O
海盗 m n N N O
、 m x N N O
打击 m v N N O
假想敌 m i N N O
潜艇 m n N N O
和 m c N Y O
飞机 m n N N O
和 m c N Y O
导弹 m n N N O
射击 m vn N N O
等 m u N N O
其他 m r N N O
行动 m vn N N O
。 e x N N O
参加 b v N N O
军演 m n N N O
的 m uj N N O
包括 m v N N O
美国 m ns N N O
、 m x N N O
澳大利亚 m ns N N O
、 m x N N O
加拿大 m ns N N O
、 m x N N O
法国 m ns N N O
、 m x N N O
德国 m ns N N O
、 m x N N O
印度 m ns N N O
、 m x N N O
墨西哥 m ns N N O
、 m x N N O
荷兰 m ns N N O
、 m x N N O
韩国 m ns N N O
、 m x N N O
新加坡 m ns N N O
、 m x N N O
泰国 m ns N N O
、 m x N N O
英国 m ns N N O
等 m u N N O
国 m n N N O
， m x N N O
而 m c N N O
巴西 m ns N N O
、 m x N N O
以色列 m ns N N O
、 m x N N O
斯里兰卡 m nrt N N O
和 m c N Y O
越南 m ns N N O
则 m d N N O
